file,open_time,close_time,side,pnl,strategy,magic,aligned_hits,aligned_same_dir
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-25 12:00:00+00:00,2021-06-25 15:38:00+00:00,buy,56.640245069324,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-06-25 17:00:00+00:00,2021-06-25 22:40:00+00:00,sell,66.61925695728425,RSI_X,3301,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-25 17:10:00+00:00,2021-06-25 22:40:00+00:00,sell,146.17542605793992,EMA_X,3201,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-06-25 17:10:00+00:00,2021-06-25 22:28:00+00:00,sell,238.84832908054497,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-06-28 11:48:00+00:00,2021-06-28 15:29:00+00:00,sell,53.30631104603824,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-28 12:13:00+00:00,2021-06-28 15:29:00+00:00,sell,124.91989260044674,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-06-28 12:18:00+00:00,2021-06-28 15:23:00+00:00,sell,188.4874637218455,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-28 18:20:00+00:00,2021-06-29 08:38:00+00:00,sell,46.19986320732527,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-06-28 18:21:00+00:00,2021-06-29 08:32:00+00:00,sell,101.4257775243504,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-06-29 13:17:00+00:00,2021-06-29 16:23:00+00:00,sell,170.14156899901562,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-29 13:17:00+00:00,2021-06-29 16:24:00+00:00,sell,99.21225100316629,EMA_X,3201,2,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-06-30 12:49:00+00:00,2021-06-30 17:35:00+00:00,sell,142.1091506500825,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-06-30 14:56:00+00:00,2021-06-30 17:35:00+00:00,sell,50.09375676909212,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-06-30 18:43:00+00:00,2021-07-01 15:31:00+00:00,buy,56.04269301581349,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-01 11:54:00+00:00,2021-07-01 15:31:00+00:00,buy,160.71250292952456,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-01 11:55:00+00:00,2021-07-01 15:30:00+00:00,buy,217.70536516348963,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-02 17:19:00+00:00,2021-07-02 22:44:00+00:00,buy,140.1509043760187,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-02 17:20:00+00:00,2021-07-05 00:01:00+00:00,buy,99.49799563652934,EMA_X,3201,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-02 19:18:00+00:00,2021-07-05 00:01:00+00:00,buy,38.81755674491393,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-05 06:02:00+00:00,2021-07-05 14:44:00+00:00,buy,57.86327403202293,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-05 06:03:00+00:00,2021-07-05 13:20:00+00:00,buy,88.97623922639858,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-05 15:41:00+00:00,2021-07-06 10:15:00+00:00,buy,116.83372999474444,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-05 17:10:00+00:00,2021-07-06 10:19:00+00:00,buy,52.019540821596806,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-05 17:39:00+00:00,2021-07-06 10:19:00+00:00,buy,107.46967794179186,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-06 19:43:00+00:00,2021-07-07 09:10:00+00:00,buy,39.78120384249516,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-07 15:32:00+00:00,2021-07-07 17:46:00+00:00,sell,189.18047974281296,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-07 17:35:00+00:00,2021-07-07 21:01:00+00:00,buy,22.803380377630077,RSI_X,3301,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-07 21:31:00+00:00,2021-07-08 07:58:00+00:00,sell,44.2031155396883,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-07 21:33:00+00:00,2021-07-08 07:03:00+00:00,sell,88.49954500853241,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-08 09:38:00+00:00,2021-07-08 13:23:00+00:00,buy,54.472796477505405,RSI_X,3301,1,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-08 16:35:00+00:00,2021-07-08 22:59:00+00:00,sell,22.962520464292076,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-08 17:51:00+00:00,2021-07-08 22:59:00+00:00,sell,43.883172792309225,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-09 12:02:00+00:00,2021-07-09 17:58:00+00:00,buy,53.01500800345026,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-12 11:30:00+00:00,2021-07-12 15:06:00+00:00,sell,133.2905168406819,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-12 11:30:00+00:00,2021-07-12 15:07:00+00:00,sell,88.54283611456698,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-12 13:59:00+00:00,2021-07-12 18:12:00+00:00,buy,27.245647885709992,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-13 10:30:00+00:00,2021-07-13 13:53:00+00:00,sell,25.34539569100958,RSI_X,3301,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-13 12:02:00+00:00,2021-07-13 15:30:00+00:00,sell,126.13667466353954,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-13 14:05:00+00:00,2021-07-13 15:30:00+00:00,sell,63.03995820823914,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-13 15:54:00+00:00,2021-07-13 17:08:00+00:00,buy,22.81402091029388,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-13 17:29:00+00:00,2021-07-13 21:01:00+00:00,sell,88.59684888878233,RSI_X,3301,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-13 17:48:00+00:00,2021-07-13 22:55:00+00:00,sell,181.83238581137945,EMA_X,3201,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-13 17:49:00+00:00,2021-07-14 03:18:00+00:00,sell,252.581306194624,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-13 22:56:00+00:00,2021-07-14 10:56:00+00:00,buy,24.071813067492464,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-14 10:57:00+00:00,2021-07-14 15:44:00+00:00,buy,58.09097980675384,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-14 12:25:00+00:00,2021-07-14 15:44:00+00:00,buy,122.06442871584248,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-14 12:27:00+00:00,2021-07-14 15:40:00+00:00,buy,182.4521293020724,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-15 11:42:00+00:00,2021-07-15 16:31:00+00:00,sell,63.36810147190994,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-15 12:12:00+00:00,2021-07-15 16:09:00+00:00,sell,176.66253949122444,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-15 12:12:00+00:00,2021-07-15 16:31:00+00:00,sell,117.53215880260538,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-16 12:32:00+00:00,2021-07-16 15:14:00+00:00,sell,67.75790612967806,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-16 20:48:00+00:00,2021-07-19 12:36:00+00:00,sell,145.52815486878586,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-19 07:47:00+00:00,2021-07-19 12:29:00+00:00,sell,171.1616234728434,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-19 11:48:00+00:00,2021-07-19 16:44:00+00:00,buy,92.12830931136752,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-21 16:01:00+00:00,2021-07-21 17:56:00+00:00,buy,56.29127912613572,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-21 16:02:00+00:00,2021-07-21 17:52:00+00:00,buy,89.64391333732,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-22 15:32:00+00:00,2021-07-22 16:37:00+00:00,buy,109.40501600691432,EMA_X,3201,2,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-22 16:19:00+00:00,2021-07-22 17:14:00+00:00,sell,48.65928885140728,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-22 16:44:00+00:00,2021-07-22 17:14:00+00:00,sell,85.52559308806282,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-22 16:49:00+00:00,2021-07-22 17:13:00+00:00,sell,113.6030472405309,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-26 10:35:00+00:00,2021-07-26 11:44:00+00:00,sell,21.84070084991084,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-26 16:10:00+00:00,2021-07-26 21:41:00+00:00,buy,71.1387188814005,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-26 16:11:00+00:00,2021-07-26 17:57:00+00:00,buy,93.54142537574084,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-26 16:51:00+00:00,2021-07-27 12:16:00+00:00,sell,33.00553502182776,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-27 11:41:00+00:00,2021-07-27 16:17:00+00:00,buy,191.1826739178987,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-27 11:50:00+00:00,2021-07-27 16:32:00+00:00,buy,178.31408872226834,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-27 17:03:00+00:00,2021-07-27 21:34:00+00:00,buy,56.92341005038669,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-27 17:42:00+00:00,2021-07-27 18:38:00+00:00,buy,68.19572966631551,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-07-28 16:54:00+00:00,2021-07-28 21:00:00+00:00,buy,23.613979458093613,RSI_X,3301,2,2
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-07-30 15:18:00+00:00,2021-07-30 18:04:00+00:00,sell,120.07600878395414,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-30 15:36:00+00:00,2021-07-30 18:04:00+00:00,sell,85.49498307780577,EMA_X,3201,2,1
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-07-30 18:24:00+00:00,2021-08-02 14:47:00+00:00,buy,80.60766444163376,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-02 01:06:00+00:00,2021-08-02 14:47:00+00:00,buy,22.503396558963114,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-08-02 20:19:00+00:00,2021-08-03 15:27:00+00:00,buy,40.150941446370666,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-04 16:09:00+00:00,2021-08-04 17:25:00+00:00,sell,51.96642656290317,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-08-04 16:52:00+00:00,2021-08-04 17:25:00+00:00,sell,171.82156227869916,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-05 16:39:00+00:00,2021-08-06 15:30:00+00:00,sell,56.1822899030638,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-08-12 17:01:00+00:00,2021-08-13 17:15:00+00:00,buy,143.8465386822347,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-08-17 11:44:00+00:00,2021-08-17 17:15:00+00:00,sell,121.43073172349432,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-17 12:48:00+00:00,2021-08-17 17:15:00+00:00,sell,40.36302857046244,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-18 21:08:00+00:00,2021-08-19 06:11:00+00:00,sell,41.25478488067635,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-08-18 21:45:00+00:00,2021-08-19 07:12:00+00:00,sell,90.93909128673828,EMA_X,3201,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-08-18 21:45:00+00:00,2021-08-19 06:12:00+00:00,sell,142.65118489695325,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-25 16:41:00+00:00,2021-08-26 05:30:00+00:00,buy,24.16599913509822,RSI_X,3301,2,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-27 16:21:00+00:00,2021-08-27 17:00:00+00:00,buy,21.169425571834388,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-08-30 16:25:00+00:00,2021-08-31 11:57:00+00:00,buy,67.94004841136068,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-08-30 18:44:00+00:00,2021-08-31 14:16:00+00:00,buy,38.865035584113656,RSI_X,3301,1,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-09-01 10:40:00+00:00,2021-09-01 16:38:00+00:00,buy,42.79587809134369,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy 2.csv,2021-09-10 14:56:00+00:00,2021-09-13 09:31:00+00:00,sell,108.0658607323345,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-09-10 17:41:00+00:00,2021-09-13 09:30:00+00:00,sell,44.98710860526591,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-09-15 23:19:00+00:00,2021-09-16 12:17:00+00:00,sell,51.40896441149039,EMA_X,3201,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-10-04 06:38:00+00:00,2021-10-04 15:27:00+00:00,buy,24.55584637238858,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15 copy.csv,2021-10-05 18:29:00+00:00,2021-10-06 10:53:00+00:00,sell,23.66052381156948,RSI_X,3301,0,0
EURUSD_trade_audit_2021-05-01_2022-10-15.csv,2021-11-10 16:46:00+00:00,2021-11-10 17:49:00+00:00,sell,40.62816306831403,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-01 03:35:00+00:00,2023-02-01 09:37:00+00:00,buy,41.67211110604691,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-01 03:36:00+00:00,2023-02-01 08:52:00+00:00,buy,29.192111106080617,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-01 04:03:00+00:00,2023-02-01 09:37:00+00:00,buy,100.9521111060658,RSI_X,3301,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-01 09:06:00+00:00,2023-02-01 15:15:00+00:00,buy,212.590300253948,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-01 09:56:00+00:00,2023-02-01 15:15:00+00:00,buy,152.1976756721892,EMA_X,3201,1,0
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-01 16:24:00+00:00,2023-02-01 17:00:00+00:00,sell,21.867623944013,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-01 16:26:00+00:00,2023-02-01 17:00:00+00:00,sell,59.13010194351957,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-01 17:04:00+00:00,2023-02-01 19:19:00+00:00,buy,130.4122875806583,RSI_X,3301,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-01 17:31:00+00:00,2023-02-01 19:19:00+00:00,buy,97.2310505097246,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-01 17:31:00+00:00,2023-02-01 18:01:00+00:00,buy,120.8492932599035,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-01 18:49:00+00:00,2023-02-01 21:00:00+00:00,sell,164.72915610527158,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-01 20:10:00+00:00,2023-02-01 21:00:00+00:00,sell,95.62540673891957,RSI_X,3301,1,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-01 22:07:00+00:00,2023-02-01 22:18:00+00:00,sell,66.26023224793943,RSI_X,3301,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-02 01:21:00+00:00,2023-02-02 02:25:00+00:00,sell,19.157507113554438,RSI_X,3301,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-02 03:01:00+00:00,2023-02-02 10:09:00+00:00,sell,118.57852324925368,EMA_X,3201,2,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 03:01:00+00:00,2023-02-02 09:08:00+00:00,sell,19.454158229636366,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 09:15:00+00:00,2023-02-02 10:03:00+00:00,sell,52.67467425448453,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-02 10:37:00+00:00,2023-02-02 13:15:00+00:00,sell,45.832372552888735,EMA_X,3201,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 13:12:00+00:00,2023-02-02 14:09:00+00:00,buy,45.34932278022903,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-02 14:11:00+00:00,2023-02-02 15:18:00+00:00,sell,20.90299279375451,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 14:11:00+00:00,2023-02-02 15:18:00+00:00,sell,40.42388161941765,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-02 17:14:00+00:00,2023-02-02 17:30:00+00:00,buy,76.62544906482839,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 17:22:00+00:00,2023-02-02 18:00:00+00:00,buy,223.50621583596003,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-02 17:22:00+00:00,2023-02-02 18:00:00+00:00,buy,206.79446985842057,EMA_X,3201,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-02 18:04:00+00:00,2023-02-02 19:01:00+00:00,sell,136.54732847994958,RSI_X,3301,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-02 18:22:00+00:00,2023-02-02 19:01:00+00:00,sell,106.66705135326652,EMA_X,3201,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-02 18:27:00+00:00,2023-02-02 18:57:00+00:00,sell,83.32648089557505,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-03 10:29:00+00:00,2023-02-03 13:21:00+00:00,buy,245.4513744992844,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-03 10:30:00+00:00,2023-02-03 13:20:00+00:00,buy,264.40456729600163,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-03 15:52:00+00:00,2023-02-03 16:46:00+00:00,buy,112.70011630998218,RSI_X,3301,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-03 16:21:00+00:00,2023-02-03 16:46:00+00:00,buy,103.99389652096676,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-03 16:22:00+00:00,2023-02-03 16:46:00+00:00,buy,78.89703421576267,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-03 16:47:00+00:00,2023-02-03 17:00:00+00:00,sell,189.34471679586525,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-03 17:12:00+00:00,2023-02-03 17:19:00+00:00,buy,163.35422585685924,RSI_X,3301,4,2
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-03 17:21:00+00:00,2023-02-03 17:49:00+00:00,buy,84.5053245411697,EMA_X,3201,3,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-03 17:21:00+00:00,2023-02-03 17:48:00+00:00,buy,100.8304327320441,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-06 11:58:00+00:00,2023-02-06 15:03:00+00:00,buy,15.376555743891878,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-06 13:06:00+00:00,2023-02-06 15:03:00+00:00,buy,20.643133152385875,EMA_X,3201,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-06 13:49:00+00:00,2023-02-06 14:59:00+00:00,buy,52.96040405833892,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-06 15:00:00+00:00,2023-02-06 16:31:00+00:00,sell,79.07557980478606,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-06 19:58:00+00:00,2023-02-06 21:55:00+00:00,buy,65.47208559845235,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-06 20:10:00+00:00,2023-02-06 21:55:00+00:00,buy,38.946207853727394,EMA_X,3201,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-06 20:11:00+00:00,2023-02-06 21:41:00+00:00,buy,58.5650717694714,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-06 21:58:00+00:00,2023-02-07 06:36:00+00:00,buy,33.65146458137691,RSI_X,3301,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-06 22:19:00+00:00,2023-02-07 09:13:00+00:00,buy,23.97296986905163,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 10:14:00+00:00,2023-02-07 10:55:00+00:00,buy,34.32549556127965,RSI_X,3301,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-07 10:34:00+00:00,2023-02-07 11:28:00+00:00,buy,38.02859447611835,EMA_X,3201,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-07 10:37:00+00:00,2023-02-07 11:27:00+00:00,buy,31.73012528051904,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 11:17:00+00:00,2023-02-07 12:28:00+00:00,sell,41.40697509304274,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-07 11:33:00+00:00,2023-02-07 14:09:00+00:00,sell,47.518664167659885,EMA_X,3201,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-07 11:34:00+00:00,2023-02-07 14:06:00+00:00,sell,58.19483944721753,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-07 14:34:00+00:00,2023-02-07 15:44:00+00:00,sell,53.87872515976384,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-07 14:34:00+00:00,2023-02-07 15:47:00+00:00,sell,36.79496737740944,EMA_X,3201,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02.csv,2023-02-07 16:05:00+00:00,2023-02-07 17:39:00+00:00,sell,68.04734054270521,EMA_X,3201,1,0
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 17:19:00+00:00,2023-02-07 18:39:00+00:00,buy,94.86696958818378,RSI_X,3301,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-07 17:37:00+00:00,2023-02-07 18:36:00+00:00,buy,84.6191281358002,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 18:48:00+00:00,2023-02-07 19:41:00+00:00,sell,12.348491090361076,RSI_X,3301,2,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy 2.csv,2023-02-07 19:44:00+00:00,2023-02-07 19:45:00+00:00,buy,26.535652528371383,SMA_CROSS,2001,4,1
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 20:01:00+00:00,2023-02-07 20:14:00+00:00,sell,77.16747230309358,RSI_X,3301,5,2
EURUSD_trade_audit_2023-02-01_2024-09-02 copy.csv,2023-02-07 20:50:00+00:00,2023-02-07 22:04:00+00:00,buy,96.88341837095072,RSI_X,3301,2,2
